shiptype,Length,Breadth,Draught,SOG,TotalDistance,Duration,Route,Direct
70,183,25,6.11,11.48608,131.240352,929,FEL_ROT,1
70,183,25,6.11,14.110135,128.886457,1798,FEL_ROT,1
79,300,40,11.32,11.744802,325.563032,8427,FEL_ROT,1
70,183,25,6.11,15.028869,132.943564,760,FEL_ROT,1
79,89,14,4.49,10.50771,143.267757,4412,FEL_ROT,1
70,197,26,6.58,12.772727,131.333092,524,FEL_ROT,1
70,197,26,6.58,12.607385,128.885727,532,FEL_ROT,1
70,197,26,6.58,13.211029,134.063962,546,FEL_ROT,1
70,197,26,6.58,12.934473,132.863496,537,FEL_ROT,1
70,197,26,6.58,12.121184,130.030202,551,FEL_ROT,1
70,197,26,6.58,12.259177,134.514696,544,FEL_ROT,1
70,197,26,6.58,11.083611,132.730978,596,FEL_ROT,1
70,197,26,6.58,14.824451,131.388922,472,FEL_ROT,1
70,197,26,6.58,14.65539,130.322303,447,FEL_ROT,1
70,197,26,6.58,15.444364,127.762155,441,FEL_ROT,1
70,197,26,6.58,11.220301,138.159177,621,FEL_ROT,1
70,197,26,6.58,14.90632,130.553976,437,FEL_ROT,1
70,106,15,5.93,9.025524,193.589339,12642,FEL_ROT,1
70,197,26,6.58,13.950178,129.022476,489,FEL_ROT,1
70,197,26,6.58,14.205397,247.259099,506,FEL_ROT,0
70,197,26,6.58,13.228169,132.195919,532,FEL_ROT,1
70,197,26,6.58,10.458145,134.940192,671,FEL_ROT,1
70,197,26,6.58,14.731095,130.742274,452,FEL_ROT,1
70,197,26,6.58,15.477895,130.54146,423,FEL_ROT,1
70,197,26,6.58,13.400669,130.562826,483,FEL_ROT,1
70,197,26,6.58,12.584646,128.718039,496,FEL_ROT,1
70,197,26,6.58,13.006596,132.390941,542,FEL_ROT,1
70,197,26,6.58,12.57092,132.525505,546,FEL_ROT,1
70,197,26,6.58,14.161922,129.955167,473,FEL_ROT,1
70,197,26,6.58,14.309738,130.740842,440,FEL_ROT,1
70,197,26,6.58,14.490681,131.132531,463,FEL_ROT,1
70,197,26,6.58,14.270627,130.476731,461,FEL_ROT,1
70,197,26,6.58,15.24065,133.174243,464,FEL_ROT,1
70,197,26,6.58,14.351971,128.887867,460,FEL_ROT,1
70,197,26,6.58,13.470234,129.236061,492,FEL_ROT,1
70,197,26,6.58,12.189164,131.348009,532,FEL_ROT,1
70,197,26,6.58,13.070801,133.33543,538,FEL_ROT,1
70,197,26,6.58,12.548864,131.38487,533,FEL_ROT,1
70,197,26,6.58,10.351036,130.27867,646,FEL_ROT,1
70,197,26,6.58,16.753494,130.886512,410,FEL_ROT,1
0,89,12,3.86,9.604615,136.935197,857,FEL_ROT,1
70,197,26,6.58,15.428906,129.743429,431,FEL_ROT,1
70,197,26,6.58,15.570833,128.198994,441,FEL_ROT,1
70,197,26,6.58,14.574729,129.83221,466,FEL_ROT,1
70,197,26,6.58,13.605763,130.535847,488,FEL_ROT,1
70,197,26,6.58,15.648966,129.476797,438,FEL_ROT,1
70,197,26,6.58,16.66297,132.086459,413,FEL_ROT,1
70,197,26,6.58,13.272414,130.512372,501,FEL_ROT,1
70,197,26,6.58,15.85873,127.802921,412,FEL_ROT,1
70,197,26,6.58,13.817931,129.278133,477,FEL_ROT,1
69,37,9,1.6,11.4152,173.180138,333,FEL_ROT,1
70,197,26,6.58,12.596358,130.595431,534,FEL_ROT,1
70,197,26,6.58,12.925714,129.475741,536,FEL_ROT,1
70,197,26,6.58,12.64555,127.136099,534,FEL_ROT,1
70,197,26,6.58,11.019417,127.240454,627,FEL_ROT,1
70,197,26,6.58,15.401333,127.539759,460,FEL_ROT,1
70,197,26,6.58,16.975,126.911736,431,FEL_ROT,1
70,197,26,6.312053,13.174834,129.633118,486,FEL_ROT,1
70,197,26,6.314313,12.666454,129.405676,531,FEL_ROT,1
70,197,26,6.58,14.076453,133.252178,488,FEL_ROT,1
70,197,26,6.58,10.710423,129.261569,617,FEL_ROT,1
70,197,26,6.4,16.434058,125.832718,438,FEL_ROT,1
70,197,26,6.2,11.563372,123.595604,597,FEL_ROT,1
70,197,26,6.58,14.806711,127.150065,474,FEL_ROT,1
70,197,26,6.58,12.563333,124.477503,557,FEL_ROT,1
70,197,26,6.58,11.874038,115.831491,495,FEL_ROT,1
70,197,26,6.58,14,127.14691,532,FEL_ROT,1
70,197,26,6.58,12.80283,123.814041,555,FEL_ROT,1
70,197,26,6.58,12.277976,128.645377,563,FEL_ROT,1
70,197,26,6.5,13.586458,127.508825,494,FEL_ROT,1
70,197,26,6.5,13.496237,128.506941,549,FEL_ROT,1
70,197,26,6.4,15.038017,101.966272,441,FEL_ROT,1
70,197,26,6.597905,13.472973,129.8927,499,FEL_ROT,1
70,197,26,6.410648,10.51662,130.395564,649,FEL_ROT,1
70,197,26,6.5,13.574636,129.930529,487,FEL_ROT,1
70,197,26,6.7,18.232018,114.917975,351,FEL_ROT,1
70,197,26,6.533952,15.475066,133.545503,461,FEL_ROT,1
70,197,26,6.41125,12.853125,114.259028,478,FEL_ROT,1
70,197,26,6.517326,13.756684,134.319113,532,FEL_ROT,1
70,197,26,6.5,15.233492,134.501314,477,FEL_ROT,1
70,197,26,6.5,16.904,130.88396,413,FEL_ROT,1
70,197,26,6.504054,15.921622,130.811991,426,FEL_ROT,1
70,197,26,6.4,15.723664,133.993589,458,FEL_ROT,1
70,197,26,6.8,12.999681,132.430691,528,FEL_ROT,1
70,197,26,6.503934,11.605191,132.297874,578,FEL_ROT,1
70,197,26,6.8,12.714366,131.394023,566,FEL_ROT,1
70,197,26,6.31178,14.640453,131.897171,471,FEL_ROT,1
70,197,26,6.344356,13.414851,130.064098,490,FEL_ROT,1
70,197,26,6.305942,14.885146,133.55815,480,FEL_ROT,1
70,197,26,6.306907,15.016495,134.678525,474,FEL_ROT,1
70,197,26,6.071111,11.386895,131.190425,623,FEL_ROT,1
70,197,26,6.421402,13.104573,128.771002,527,FEL_ROT,1
70,197,26,6.222492,12.51028,129.977364,535,FEL_ROT,1
70,197,26,6.334557,13.33481,130.321837,517,FEL_ROT,1
70,197,26,6.330496,12.952837,129.471001,531,FEL_ROT,1
70,197,26,6.2,13.75,118.525638,480,FEL_ROT,1
70,197,26,6.3,15.181419,131.12374,450,FEL_ROT,1
70,197,26,6.503107,15.076375,131.052359,462,FEL_ROT,1
70,197,26,6.501878,15.357512,132.975921,476,FEL_ROT,1
70,197,26,6.695668,15.338989,129.257793,447,FEL_ROT,1
70,197,26,6.502057,15.539332,135.259325,471,FEL_ROT,1
70,197,26,6.501028,16.644473,131.843121,441,FEL_ROT,1
70,197,26,6.408053,16.779474,134.492255,433,FEL_ROT,1
70,197,26,6.598422,15.769606,135.8606,461,FEL_ROT,1
70,197,26,6.3028,14.46575,133.745814,489,FEL_ROT,1
70,197,26,6.40585,16.37975,135.180028,447,FEL_ROT,1
70,197,26,6.598754,16.267359,130.997473,433,FEL_ROT,1
70,197,26,6.417658,12.758228,129.356831,531,FEL_ROT,1
70,197,26,6.5,14.31119,132.854245,507,FEL_ROT,1
70,197,26,6.5,16.601653,133.838628,430,FEL_ROT,1
70,197,26,6.431546,13.72646,130.231987,486,FEL_ROT,1
70,197,26,6.6,15.81621,135.569675,463,FEL_ROT,1
70,197,26,6.598225,11.264201,130.501991,644,FEL_ROT,1
70,197,26,6.6,17.769388,134.926925,413,FEL_ROT,1
70,197,26,6.599135,16.086455,132.590331,448,FEL_ROT,1
70,197,26,6.4,15.654487,130.72832,431,FEL_ROT,1
70,197,26,6.210135,11.419932,127.898349,593,FEL_ROT,1
70,197,26,6.6,12.139612,133.906613,563,FEL_ROT,1
70,197,26,6.4,12.88645,129.961398,530,FEL_ROT,1
71,318,42,10.7,8.216327,127.890164,876,FEL_ROT,1
70,197,26,6.5,12.989655,130.498409,507,FEL_ROT,1
70,197,26,6.6,10.696794,135.582421,664,FEL_ROT,1
70,197,26,6.3,14.885287,134.323152,488,FEL_ROT,1
70,197,26,6.4,14.867085,132.571644,469,FEL_ROT,1
70,197,26,6.3,12.799617,126.663407,501,FEL_ROT,1
79,139,22,6.791862,4.904932,126.064815,1730,FEL_ROT,1
79,139,22,7.4,11.805353,134.85771,1465,FEL_ROT,1
79,139,22,6.2,12.026,117.779038,527,FEL_ROT,1
71,318,42,11.4,9.364463,123.815607,622,FEL_ROT,1
79,139,22,7.6,13.057343,122.969444,488,FEL_ROT,1
72,0,0,5.5,11.34232,119.71119,568,FEL_ROT,1
72,0,0,6.213712,10.690444,815.391042,5893,FEL_ROT,0
71,300,40,10.7,10.39145,134.444678,665,FEL_ROT,1
79,197,26,6.3,13.309325,129.788086,509,FEL_ROT,1
79,197,26,6.2,10.499465,129.496642,650,FEL_ROT,1
79,197,26,6.2,11.436893,128.840318,557,FEL_ROT,1
79,143,23,5,12.874074,113.602918,481,FEL_ROT,1
79,197,26,6.6,12.254209,128.588496,532,FEL_ROT,1
79,143,23,5.4,13.765022,120.755568,464,FEL_ROT,1
79,197,26,6.8,13.529577,128.490863,469,FEL_ROT,1
79,143,23,5.4,14.372414,127.440831,488,FEL_ROT,1
79,197,26,6.5,14.329151,128.926878,461,FEL_ROT,1
79,143,23,5.4,14.251984,125.557211,473,FEL_ROT,1
79,197,26,6.6,10.797965,130.182997,622,FEL_ROT,1
79,197,26,6.6,14.989701,137.542956,447,FEL_ROT,1
79,197,26,6.7,15.098366,138.64585,459,FEL_ROT,1
79,143,23,5.2,12.856215,132.989318,542,FEL_ROT,1
79,197,26,6.7,15.095989,133.318207,459,FEL_ROT,1
79,143,23,5.1,13.384722,134.972593,537,FEL_ROT,1
79,197,26,6.6,16.1506,134.839719,452,FEL_ROT,1
70,335,46,12.59,12.647833,812.473587,10768,FEL_ROT,0
71,398,56,13.04,14.040833,872.663445,12585,FEL_ROT,0
79,301,40,11.65,11.888291,349.311135,7460,FEL_ROT,1
70,99,14,4.87,9.922664,148.102663,5578,FEL_ROT,1
71,335,46,0,14.009591,814.36075,11973,FEL_ROT,0
71,299,42,0,12.98958,959.704266,13792,FEL_ROT,0
70,299,48,12.18,14.344922,929.409876,11108,FEL_ROT,0
70,197,26,6.4,13.757143,131.085075,499,FEL_ROT,1
70,197,26,6.5,13.07766,128.368575,539,FEL_ROT,1
70,197,26,6.6,12.265449,127.957847,556,FEL_ROT,1
79,143,23,5.003209,13.080214,108.788363,444,FEL_ROT,1
79,143,23,5,13.975521,119.719647,468,FEL_ROT,1
79,143,23,5.124194,13.605376,107.382253,448,FEL_ROT,1
79,143,23,5,13.732129,126.157585,500,FEL_ROT,1
79,143,23,5,12.631418,118.03266,499,FEL_ROT,1
79,143,23,5,12.921481,128.521429,513,FEL_ROT,1
79,143,23,5.3,13.88622,126.919038,498,FEL_ROT,1
79,143,23,5.008685,13.7,119.707058,445,FEL_ROT,1
79,143,23,5.2,13.575318,134.361683,524,FEL_ROT,1
79,143,23,5,12.844147,131.260442,537,FEL_ROT,1
79,197,26,6.2,11.991358,134.927302,599,FEL_ROT,1
79,197,26,6.5,11.906991,129.547463,550,FEL_ROT,1
79,143,23,5,12.977778,131.035463,547,FEL_ROT,1
79,143,23,5.1,13.114332,130.961372,538,FEL_ROT,1
79,143,23,5.2,13.597927,136.349334,528,FEL_ROT,1
79,197,26,6.5,12.861337,130.131128,500,FEL_ROT,1
79,143,23,4.9,13.376727,127.917931,515,FEL_ROT,1
79,197,26,6.6,12.019454,128.988097,497,FEL_ROT,1
79,143,23,5,11.967708,100.58118,725,FEL_ROT,1
79,143,23,5.1,13.072779,131.308157,542,FEL_ROT,1
79,143,23,5,13.115217,130.069623,524,FEL_ROT,1
79,143,23,5,13.248446,133.512508,539,FEL_ROT,1
79,143,23,5.1,12.428622,131.991716,549,FEL_ROT,1
79,143,23,5.4,12.334295,130.195871,551,FEL_ROT,1
79,143,23,5,12.024422,128.999999,557,FEL_ROT,1
79,143,23,5.1,13.344379,125.810602,507,FEL_ROT,1
79,143,23,5,11.29281,34.194666,720,FEL_ROT,1
79,143,23,5,12.747213,128.385183,531,FEL_ROT,1
79,143,23,5,12.520717,116.686422,496,FEL_ROT,1
79,143,23,5,13.847633,120.094705,459,FEL_ROT,1
79,143,23,5,12.970934,127.560982,513,FEL_ROT,1
79,143,23,5,10.643226,32.149679,743,FEL_ROT,1
79,143,23,5.2,10.651613,31.003024,744,FEL_ROT,1
79,143,23,5.4,11.795527,128.791853,566,FEL_ROT,1
79,143,23,5.4,13.04332,116.071214,479,FEL_ROT,1
79,143,23,4.8,14.369258,130.276831,472,FEL_ROT,1
79,197,26,6.3,15.198842,130.454085,426,FEL_ROT,1
79,143,23,5.2,13.079154,130.218786,541,FEL_ROT,1
79,197,26,6.6,10.911515,129.377833,638,FEL_ROT,1
79,197,26,6.7,12.55534,128.732671,501,FEL_ROT,1
79,143,23,5,13.411638,122.364991,468,FEL_ROT,1
79,197,26,6.6,13.26726,128.692003,465,FEL_ROT,1
79,143,23,5.2,12.317422,129.803847,553,FEL_ROT,1
79,143,23,5.4,13.54684,129.773878,495,FEL_ROT,1
79,143,23,5,12.91366,132.819802,540,FEL_ROT,1
79,197,26,6.7,14.673571,129.073335,448,FEL_ROT,1
79,143,23,5.2,12.713861,128.42007,535,FEL_ROT,1
79,197,26,6.3,11.453495,128.714093,585,FEL_ROT,1
79,143,23,5.1,13.481154,121.94776,469,FEL_ROT,1
79,143,23,5,13.119014,127.657127,506,FEL_ROT,1
79,197,26,6.7,14.245968,126.770512,451,FEL_ROT,1
79,143,23,5,13.404286,126.861479,513,FEL_ROT,1
79,143,23,5,13.618182,131.739115,524,FEL_ROT,1
79,197,26,6.6,13.540113,131.068017,497,FEL_ROT,1
79,143,23,5.008101,13.352152,134.541859,534,FEL_ROT,1
79,197,26,6.8,15.872209,134.195116,460,FEL_ROT,1
79,143,23,4.9,13.634756,131.539352,520,FEL_ROT,1
79,197,26,6.8,13.73037,128.975992,453,FEL_ROT,1
79,143,23,4.94695,12.688594,134.558564,552,FEL_ROT,1
79,197,26,7,14.478701,133.79705,477,FEL_ROT,1
79,143,23,5.1,13.895733,134.328811,502,FEL_ROT,1
79,197,26,6.8,14.635789,129.126139,439,FEL_ROT,1
79,143,23,5.1,12.32351,129.774489,540,FEL_ROT,1
79,197,26,6.8,12.29544,128.734072,485,FEL_ROT,1
79,143,23,5.2,12.993814,129.861802,524,FEL_ROT,1
79,143,23,4.8,12.133429,131.339032,582,FEL_ROT,1
79,143,23,5,13.908029,129.458083,472,FEL_ROT,1
79,197,26,6.8,14.298134,133.303987,433,FEL_ROT,1
79,197,26,6.9,12.46,101.188024,763,FEL_ROT,1
79,143,23,5.1,13.309827,125.641517,500,FEL_ROT,1
79,197,26,6.9,13.847195,128.973538,502,FEL_ROT,1
79,143,23,5,12.640293,118.916869,494,FEL_ROT,1
79,197,26,6.8,11.650298,129.102979,551,FEL_ROT,1
79,197,26,6.6,15.302564,134.921973,463,FEL_ROT,1
79,197,26,6.9,17.79214,118.438071,352,FEL_ROT,1
79,197,26,6.7,16.551111,134.650674,430,FEL_ROT,1
79,197,26,6.7,15.651815,130.725904,429,FEL_ROT,1
79,197,26,6.3,13.573348,135.438471,546,FEL_ROT,1
79,197,26,6.4,13.158515,112.409866,430,FEL_ROT,1
79,197,26,6.5,13.148288,129.704801,506,FEL_ROT,1
79,197,26,6.7,14.558779,128.134984,444,FEL_ROT,1
79,197,26,6.7,13.878246,128.776511,471,FEL_ROT,1
79,197,26,6.4,11.889727,148.457198,654,FEL_ROT,1
79,197,26,6.5,15.464723,131.657223,444,FEL_ROT,1
79,197,26,6.6,13.722677,130.54576,449,FEL_ROT,1
79,197,26,6.6,15.725441,132.602552,452,FEL_ROT,1
79,197,26,6.8,15.550612,127.669625,406,FEL_ROT,1
70,197,26,6.2,12.650177,129.90179,541,FEL_ROT,1
70,197,26,6.6,13.960153,129.770368,462,FEL_ROT,1
79,143,23,5,13.782375,128.061829,488,FEL_ROT,1
70,294,32,10.434468,9.998085,145.516227,785,FEL_ROT,1
70,197,26,6.8,14.857025,130.19607,424,FEL_ROT,1
70,197,26,6.6,14.651765,131.393963,434,FEL_ROT,1
70,197,26,6.7,14.977381,130.472189,431,FEL_ROT,1
70,197,26,6.5,17.339306,171.119012,508,FEL_ROT,1
70,197,26,6.5,11.488736,136.239314,620,FEL_ROT,1
70,197,26,6.6,14.825377,137.358958,485,FEL_ROT,1
70,197,26,6.7,13.368508,133.62628,529,FEL_ROT,1
70,197,26,6.7,14.05732,133.79444,519,FEL_ROT,1
71,300,40,9.5,9.535411,140.141938,1349,FEL_ROT,1
70,300,48,12.43,13.443508,902.264992,10081,FEL_ROT,0
70,197,26,6.58,14.842812,131.459672,455,FEL_ROT,1
70,75,11,3.47,8.202612,165.617971,5037,FEL_ROT,1
70,197,26,6.58,12.270588,129.686394,555,FEL_ROT,1
70,197,26,6.58,14.13956,129.426293,474,FEL_ROT,1
71,366,48,13.31,12.725143,904.108422,12404,FEL_ROT,0
70,197,26,6.58,11.852381,146.150757,653,FEL_ROT,1
70,197,26,6.58,14.709206,129.845842,464,FEL_ROT,1
71,367,49,11.77,13.132762,746.468272,12710,FEL_ROT,0
70,197,26,6.58,12.795268,130.721398,511,FEL_ROT,1
71,153,24,7.48,10.235604,121.257992,599,FEL_ROT,1
70,183,25,6.11,15.229577,131.870491,896,FEL_ROT,1
70,197,26,6.58,12.534957,132.773545,555,FEL_ROT,1
70,197,26,6.58,13.499063,129.368755,504,FEL_ROT,1
70,197,26,6.58,13.015203,129.993712,527,FEL_ROT,1
71,153,24,7.48,8.835853,124.284791,743,FEL_ROT,1
70,197,26,6.58,12.18685,130.871283,554,FEL_ROT,1
70,197,26,6.58,14.275163,133.545107,488,FEL_ROT,1
70,197,26,6.58,14.886018,130.276937,456,FEL_ROT,1
70,197,26,6.58,10.912834,133.182277,651,FEL_ROT,1
79,153,24,7.48,9.324731,121.77546,765,FEL_ROT,1
70,197,26,6.58,15.130526,131.484236,435,FEL_ROT,1
70,197,26,6.58,15.611864,132.951574,447,FEL_ROT,1
70,197,26,6.58,10.839791,133.538446,600,FEL_ROT,1
70,197,26,6.58,13.076299,139.951922,539,FEL_ROT,1
70,197,26,6.58,13.930744,131.613688,487,FEL_ROT,1
0,89,12,3.86,9.604615,136.935197,804,FEL_ROT,1
70,197,26,6.58,14.652838,128.263349,449,FEL_ROT,1
4,400,59,13.63,10.106861,131.644413,3234,FEL_ROT,1
70,197,26,6.58,11.791163,133.672818,592,FEL_ROT,1
70,197,26,6.58,12.622559,128.499922,511,FEL_ROT,1
70,197,26,6.58,15.300952,123.663045,429,FEL_ROT,1
70,197,26,6.58,15.272727,123.514798,441,FEL_ROT,1
70,197,26,6.58,14.128501,133.180173,509,FEL_ROT,1
70,197,26,6.3,14.949153,132.494603,486,FEL_ROT,1
70,197,26,6.598894,17.268844,110.83139,349,FEL_ROT,1
70,197,26,6.22303,12.835537,132.618694,535,FEL_ROT,1
70,197,26,6.5,13.620115,133.149865,520,FEL_ROT,1
70,197,26,6.4,15.305587,134.956219,465,FEL_ROT,1
70,197,26,6.3,12.185759,130.863023,576,FEL_ROT,1
70,197,26,6.3,13.069907,132.790925,540,FEL_ROT,1
70,197,26,6.787702,13.192547,133.241413,515,FEL_ROT,1
71,318,42,10.8,7.568172,131.705334,930,FEL_ROT,1
70,197,26,6.599017,13.588248,133.688179,529,FEL_ROT,1
70,80,12,2,8.635741,139.573326,953,FEL_ROT,1
70,197,26,6.5,15.728708,135.96219,465,FEL_ROT,1
70,80,12,2.029721,7.986223,147.91039,1009,FEL_ROT,1
70,197,26,6.698125,15.333594,128.615212,426,FEL_ROT,1
70,197,26,6.7,15.686902,134.156329,457,FEL_ROT,1
79,143,23,5.1,14.995556,129.469997,470,FEL_ROT,1
70,197,26,6.6,13.147368,127.257261,484,FEL_ROT,1
70,197,26,6.4,14.35566,131.627805,502,FEL_ROT,1
70,197,26,6.5,13.758034,133.143013,539,FEL_ROT,1
70,198,27,6.5,12.832155,126.863498,531,FEL_ROT,1
70,197,26,6.7,13.2624,127.062295,464,FEL_ROT,1
70,197,26,6.7,14.537358,128.239822,447,FEL_ROT,1
70,197,26,6.6,15.235968,127.113039,422,FEL_ROT,1
70,197,26,6.4,14.97551,126.858454,429,FEL_ROT,1
70,197,26,6.6,15.971489,128.007442,413,FEL_ROT,1
70,89,14,6.3,9.827224,132.332022,2780,FEL_ROT,1
70,197,26,6.4,12.325762,132.890889,584,FEL_ROT,1
70,197,26,6.4,12.071378,126.811229,536,FEL_ROT,1
70,197,26,6.5,12.013131,129.140481,506,FEL_ROT,1
70,197,26,6.561738,8.826532,1604.552704,11018,FEL_ROT,1
70,197,26,6.57161,9.084531,1879.584922,12581,FEL_ROT,1
70,197,26,6.2,13.219378,134.75493,539,FEL_ROT,1
79,88,13,3.8,6.481885,134.220798,2470,FEL_ROT,1
70,197,26,6.3,13.303118,136.910011,541,FEL_ROT,1
71,101,19,5.481619,9.797119,492.887163,7515,FEL_ROT,0
70,197,26,6.9,13.997505,149.296709,523,FEL_ROT,1
70,197,26,6,11.664157,135.592703,577,FEL_ROT,1
70,197,26,6.1,12.947492,131.564379,524,FEL_ROT,1
70,197,26,6.2,12.773145,130.062392,535,FEL_ROT,1
79,294,32,10.9,8.190551,141.338224,821,FEL_ROT,1
70,197,26,6.2,12.841808,124.587342,529,FEL_ROT,1
70,197,26,6.7,13.560422,135.984235,537,FEL_ROT,1
70,197,26,6.3,11.286301,132.624278,655,FEL_ROT,1
70,197,26,6.6,13.626897,128.758258,477,FEL_ROT,1
70,197,26,6.6,14.027362,130.203685,475,FEL_ROT,1
70,197,26,6.7,14.869487,134.918268,468,FEL_ROT,1
70,197,26,6.5,16.686984,135.720152,412,FEL_ROT,1
70,197,26,6.5,14.165942,129.747368,460,FEL_ROT,1
70,197,26,6.5,12.986275,128.915691,523,FEL_ROT,1
70,197,26,6.5,13.682222,130.752637,482,FEL_ROT,1
70,197,26,6.6,14.368301,131.819634,479,FEL_ROT,1
70,197,26,6.7,15.049808,130.00135,438,FEL_ROT,1
70,197,26,6.7,15.343769,134.445741,452,FEL_ROT,1
70,197,26,6.5,14.885833,128.37797,434,FEL_ROT,1
70,197,26,6.6,13.076149,134.279851,500,FEL_ROT,1
70,197,26,6.5,14.593836,129.466652,460,FEL_ROT,1
70,197,26,6.5,14.3,125.821429,448,FEL_ROT,1
70,197,26,6.6,14.680784,127.90225,441,FEL_ROT,1
70,197,26,6.6,15.508088,135.312876,427,FEL_ROT,1
70,197,26,6.5,15.568996,132.294761,415,FEL_ROT,1
70,197,26,6.4,14.989513,127.85183,439,FEL_ROT,1
70,197,26,6.6,14.424013,131.063048,494,FEL_ROT,1
70,294,32,11.35453,8.089199,155.70194,1469,FEL_ROT,1
70,197,26,6.4,14.429377,134.355641,474,FEL_ROT,1
70,197,26,6.5,14.979355,136.748227,468,FEL_ROT,1
70,197,26,6.416535,14.650919,132.054715,482,FEL_ROT,1
70,399,54,11.8,9.583628,127.109174,634,FEL_ROT,1
70,197,26,6.5,15.159211,129.45323,451,FEL_ROT,1
72,0,0,6.4,11.075445,117.9823,605,FEL_ROT,1
70,197,26,6.2,12.776062,123.272904,544,FEL_ROT,1
70,197,26,6.5,12.802332,130.545085,529,FEL_ROT,1
70,197,26,6.6,12.779931,127.801335,505,FEL_ROT,1
71,300,40,12,8.907828,264.05222,3652,FEL_ROT,1
71,300,40,10.859794,10.465773,131.67492,691,FEL_ROT,1
79,294,32,13.228299,9.153736,140.689676,788,FEL_ROT,1
70,294,32,12.248208,11.868404,122.082674,519,FEL_ROT,1
70,197,26,6.7,13.160748,133.208358,553,FEL_ROT,1
70,197,26,6.7,14.877225,135.728313,476,FEL_ROT,1
70,197,26,6.5,14.255197,128.422719,496,FEL_ROT,1
70,197,26,6.5,15.863317,136.616284,451,FEL_ROT,1
70,197,26,6.7,13.868608,134.096767,499,FEL_ROT,1
70,197,26,6.6,12.869069,132.69486,532,FEL_ROT,1
70,197,26,6.6,13.105858,120.870159,476,FEL_ROT,1
70,197,26,6.7,14.414144,134.929486,490,FEL_ROT,1
70,197,26,6.8,14.259943,134.216932,491,FEL_ROT,1
70,197,26,6.7,14.122141,134.741681,511,FEL_ROT,1
70,197,26,6.504861,14.065625,130.473888,498,FEL_ROT,1
70,197,26,6.7,14.213443,132.26958,473,FEL_ROT,1
70,197,26,6.612397,14.868595,128.438928,427,FEL_ROT,1
70,197,26,6.5,15.362182,133.477167,439,FEL_ROT,1
71,300,40,11.11289,8.918087,129.863092,915,FEL_ROT,1
70,197,26,6.5,10.815946,132.533254,632,FEL_ROT,1
72,304,40,11.76,11.374688,352.599646,6892,FEL_ROT,1
71,153,23,7.48,12.207872,134.232389,576,FEL_ROT,1
70,262,32,9.41,9.84623,147.33917,1605,FEL_ROT,1
71,262,32,9.41,10.46087,348.493636,2536,FEL_ROT,0
71,262,32,9.532871,14.078218,127.633012,453,FEL_ROT,1
71,262,32,8.761134,10.788057,145.704961,1573,FEL_ROT,1
70,299,48,8.6,10.85009,135.048651,4598,FEL_ROT,1
71,262,32,9.04561,12.762313,142.0206,601,FEL_ROT,1
70,142,20,5.5,9.22767,126.945309,744,FEL_ROT,1
70,142,20,6.1,11.655805,116.582284,2348,FEL_ROT,1
79,197,26,6.8,10.381197,127.068961,658,FEL_ROT,1
79,197,26,6.6,14.432,127.472416,463,FEL_ROT,1
79,197,26,6.7,15.283043,126.796141,434,FEL_ROT,1
79,197,26,6.6,15.649597,129.775584,426,FEL_ROT,1
79,197,26,6.6,14.608889,129.963838,449,FEL_ROT,1
79,197,26,6.3,10.82268,127.229068,603,FEL_ROT,1
71,366,52,11.8,12.790574,130.791608,537,FEL_ROT,1
79,197,26,6.753061,12.405782,130.703958,506,FEL_ROT,1
71,262,32,8.842157,12.53902,151.53735,618,FEL_ROT,1
79,197,26,6.6,16.362682,132.908088,426,FEL_ROT,1
79,197,26,6.3,13.807018,128.233818,466,FEL_ROT,1
79,197,26,6.4,10.684043,137.06068,652,FEL_ROT,1
71,366,48,11.8,10.323706,119.233223,845,FEL_ROT,1
79,197,26,6.5,13.142913,128.020715,475,FEL_ROT,1
79,197,26,6.8,13.976834,127.978825,461,FEL_ROT,1
79,197,26,6.8,14.346825,126.794792,448,FEL_ROT,1
79,197,26,6.590708,12.577876,127.875059,464,FEL_ROT,1
79,197,26,6.4,15.496327,128.5701,440,FEL_ROT,1
79,197,26,6.3,12.074848,131.551179,582,FEL_ROT,1
70,142,20,7.1,11.678248,134.735138,1355,FEL_ROT,1
79,197,26,6.5,13.589552,126.977561,518,FEL_ROT,1
79,197,26,6.7,12.645556,127.642983,503,FEL_ROT,1
79,197,26,6.60224,14.3004,127.991879,446,FEL_ROT,1
79,197,26,6.6,12.440824,129.537085,501,FEL_ROT,1
79,197,26,6.7,10.62346,131.545537,635,FEL_ROT,1
79,197,26,6.6,14.405535,128.284044,450,FEL_ROT,1
79,197,26,6.4,14.244792,113.233946,394,FEL_ROT,1
79,197,26,6.1,12.94517,131.972213,526,FEL_ROT,1
79,197,26,6.3,14.932505,139.649312,496,FEL_ROT,1
79,197,26,6.3,12.992321,140.840694,568,FEL_ROT,1
79,197,26,5.9,12.017434,127.921318,569,FEL_ROT,1
70,142,20,5.8,7.963439,137.473709,1509,FEL_ROT,1
79,197,26,6.447797,12.818644,128.700279,510,FEL_ROT,1
79,197,26,6.4,12.126163,125.282503,565,FEL_ROT,1
79,197,26,6.6,15.240597,133.82268,454,FEL_ROT,1
79,197,26,6.5,12.954335,130.194789,529,FEL_ROT,1
70,142,20,6.3,13.252987,124.796668,500,FEL_ROT,1
79,197,26,6.5,14.919328,137.708564,471,FEL_ROT,1
79,197,26,6.7,11.290625,130.91079,545,FEL_ROT,1
